"Year","Month","mean_temperature","mean_precipitation_sum","mean_precipitation_hours","mean_windspeed_10m_max","mean_radiation_sum","count_highwind","max_consecutive_highwind_days","Station","Densità","Quota","Type","Count_120","Count_180"
2015,5,-0.113731042115562,-0.430648574679552,0.113185668670006,0.247230101400472,0.540670799501075,0.0357637749700711,-0.202903900161151,6691,1126.041998091,"77","urban",4,0
2015,6,0.787655075981217,-0.959185261335709,-0.86117764607024,-0.163544746920671,1.0591434036111,-0.0934686613876742,-0.202903900161151,6691,1126.041998091,"77","urban",17,2
2015,7,1.94869842415541,-1.48455972045648,-1.4880935772597,0.069792066976029,1.10024349866961,-0.0450064977535161,-1.00881221360433,6691,1126.041998091,"77","urban",29,13
2015,8,1.25043348966502,-0.658921874890023,-0.808305218138599,-0.682869922183818,0.21533467514536,-0.691168679542191,-1.00881221360433,6691,1126.041998091,"77","urban",15,5
2015,9,0.0469020286130399,-0.390923091266299,-0.892397555896544,0.229524955481853,-0.914347293015775,0.0734565689077432,-0.202903900161151,6691,1126.041998091,"77","urban",0,0
2015,10,-1.05163719672694,0.0110750841692908,0.566377908084075,-0.558779270658234,-1.97030723942899,-0.368087588647866,-1.00881221360433,6691,1126.041998091,"77","urban",0,0
2016,4,-1.01121495643642,-1.08938009814406,-0.767517916591332,0.405687291619575,0.051233204693562,0.407307029498553,-0.202903900161151,6691,1131.18040089087,"77","urban",0,0
2016,5,-0.477324617471511,0.206737912921125,0.702335579908294,0.406112524381839,0.446242481928627,0.520385411311571,-0.202903900161151,6691,1131.18040089087,"77","urban",7,0
2016,6,0.55852685191535,-0.263791662382844,-0.221169494631037,-0.509877503000953,1.04791164209649,-0.343856506830788,-1.00881221360433,6691,1131.18040089087,"77","urban",9,1
2016,7,1.35166124644025,-1.0784111213807,-1.17085900966986,-0.140118287473778,1.1312893555981,-0.368087588647866,-1.00881221360433,6691,1131.18040089087,"77","urban",21,3
2016,8,1.14438536351953,-0.695979228820299,-0.808305218138599,-0.353507819069184,0.658808097528767,-0.448857861371454,-0.202903900161151,6691,1131.18040089087,"77","urban",13,0
2016,9,0.663840445585383,-0.999009564359438,-1.29825638363847,-0.406816544444204,-0.40603988597009,-0.5942443522739,-0.202903900161151,6691,1131.18040089087,"77","urban",9,0
2016,10,-1.19555965363868,-0.254255569971456,0.369994604337981,-0.145916916049753,-2.06942300585935,-0.206547043200692,0.603004413282024,6691,1131.18040089087,"77","urban",0,0
2017,4,-0.881707699355712,-0.945399925673648,-0.751907961678183,2.80245376968383,0.241681760875702,2.74426025363427,5.43845429394107,6691,1134.07572383073,"77","urban",1,0
2017,5,0.0198620518599195,-0.4098964564786,-0.309793754783123,2.0204507199296,0.695628347977875,2.05502059305968,1.4089127267252,6691,1134.07572383073,"77","urban",12,4
2017,6,1.31137673098887,0.569455293190627,-0.314829224109945,3.01456760299252,1.16352858718753,2.74426025363427,3.82663766705472,6691,1134.07572383073,"77","urban",14,0
2017,7,1.35441574322324,-1.33040112810655,-1.32192308947455,1.93579074272058,1.21919600519432,1.97425032033609,1.4089127267252,6691,1134.07572383073,"77","urban",20,2
2017,8,1.6753146184427,-1.18068941822825,-1.35213590543548,1.84185295978997,0.639990368055691,2.05502059305968,3.02072935361155,6691,1134.07572383073,"77","urban",19,2
2017,9,-0.0498726250296951,-0.337313452580504,-0.330439179023099,1.3655922660843,-0.708174270713171,1.40885841127101,1.4089127267252,6691,1134.07572383073,"77","urban",2,0
