"Età","Sesso","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019"
"48","Femmine","7810","7913","8082","8299","8547","8547","9004","9118","9524","10023","10624","11117","11395","11610","11352","11456","11784","11639"
"48","Totale","14948","15297","15347","16159","16462","16756","17273","17731","18501","19278","20347","21746","22423","22809","22282","22689","23338","22922"
"49","Maschi","7078","7093","7318","7297","7845","7868","8145","8208","8558","8984","9302","9831","10755","11055","11226","10992","11298","11614"
"49","Femmine","7945","7757","7906","8157","8332","8501","8524","8964","9165","9636","10135","10698","11284","11420","11665","11364","11508","11803"
"49","Totale","15023","14850","15224","15454","16177","16369","16669","17172","17723","18620","19437","20529","22039","22475","22891","22356","22806","23417"
"50","Maschi","7024","6984","7031","7358","7340","7783","7832","8070","8167","8543","9016","9318","9975","10767","11116","11268","11041","11362"
"50","Femmine","8158","7887","7750","7999","8203","8279","8443","8459","8973","9255","9726","10172","10849","11311","11466","11701","11407","11547"
"50","Totale","15182","14871","14781","15357","15543","16062","16275","16529","17140","17798","18742","19490","20824","22078","22582","22969","22448","22909"
"51","Maschi","7324","6970","6954","7068","7347","7309","7694","7719","8053","8170","8580","9042","9442","10016","10822","11163","11323","11048"
"51","Femmine","8586","8086","7861","7819","7976","8160","8277","8420","8500","9052","9375","9787","10301","10879","11340","11496","11702","11466"
"51","Totale","15910","15056","14815","14887","15323","15469","15971","16139","16553","17222","17955","18829","19743","20895","22162","22659","23025","22514"
"52","Maschi","7516","7246","6946","6972","7044","7268","7248","7677","7706","8068","8217","8593","9126","9445","10084","10875","11194","11349"
"52","Femmine","8851","8532","8048","7907","7814","7983","8102","8287","8483","8506","9149","9408","9901","10317","10844","11333","11505","11747"
"52","Totale","16367","15778","14994","14879","14858","15251","15350","15964","16189","16574","17366","18001","19027","19762","20928","22208","22699","23096"
"53","Maschi","8207","7448","7193","6928","7003","6972","7227","7176","7669","7725","8067","8252","8669","9125","9463","10119","10916","11208"
"53","Femmine","9571","8790","8466","8073","7922","7797","7953","8039","8299","8544","8616","9221","9522","9879","10324","10829","11347","11510"
"53","Totale","17778","16238","15659","15001","14925","14769","15180","15215","15968","16269","16683","17473","18191","19004","19787","20948","22263","22718"
"54","Maschi","8365","8075","7388","7171","6872","6916","6935","7156","7143","7629","7767","8085","8361","8657","9142","9472","10153","10967"
"54","Femmine","10053","9498","8724","8458","8054","7895","7739","7887","8019","8332","8642","8651","9308","9526","9884","10278","10833","11379"
"54","Totale","18418","17573","16112","15629","14926","14811","14674","15043","15162","15961","16409","16736","17669","18183","19026","19750","20986","22346"
"55","Maschi","9258","8280","7992","7332","7089","6792","6857","6866","7121","7087","7622","7722","8149","8316","8642","9166","9491","10162"
"55","Femmine","10713","9962","9458","8701","8411","7958","7833","7710","7916","8074","8399","8679","8749","9306","9543","9882","10264","10856"
"55","Totale","19971","18242","17450","16033","15500","14750","14690","14576","15037","15161","16021","16401","16898","17622","18185","19048","19755","21018"
"56","Maschi","7081","9118","8183","7924","7262","6995","6734","6756","6837","7102","7076","7616","7759","8131","8298","8645","9189","9517"
"56","Femmine","8273","10609","9932","9407","8678","8333","7883","7750","7726","7910","8130","8407","8738","8728","9280","9500","9899","10261"
