"Età","Sesso","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019"
"77","Femmine","18","19","31","20","31","17","24","29","20","24","20","16","20","25","36","22","20","20"
"77","Totale","32","27","51","28","51","29","41","44","42","39","37","29","41","41","57","46","37","37"
"78","Maschi","17","15","8","16","8","20","11","16","14","22","15","16","13","21","13","21","24","17"
"78","Femmine","23","17","19","31","20","29","16","24","29","21","24","20","16","20","25","36","21","19"
"78","Totale","40","32","27","47","28","49","27","40","43","43","39","36","29","41","38","57","45","36"
"79","Maschi","11","19","15","8","16","7","19","11","16","14","20","15","15","12","20","13","21","24"
"79","Femmine","18","18","15","19","31","19","27","16","21","28","21","23","20","15","20","24","37","22"
"79","Totale","29","37","30","27","47","26","46","27","37","42","41","38","35","27","40","37","58","46"
"80","Maschi","8","11","18","12","7","15","7","18","9","16","14","20","15","14","11","16","11","20"
"80","Femmine","19","17","18","15","16","30","19","25","16","22","27","21","23","22","15","19","23","37"
"80","Totale","27","28","36","27","23","45","26","43","25","38","41","41","38","36","26","35","34","57"
"81","Maschi","11","7","8","16","11","7","15","7","16","7","16","13","20","15","13","10","16","11"
"81","Femmine","21","19","18","19","13","14","29","19","25","16","22","26","20","21","19","15","20","24"
"81","Totale","32","26","26","35","24","21","44","26","41","23","38","39","40","36","32","25","36","35"
"82","Maschi","4","10","5","8","17","8","7","14","6","15","7","16","13","19","14","10","10","16"
"82","Femmine","17","18","18","15","19","13","13","28","16","23","15","21","23","19","20","20","15","19"
"82","Totale","21","28","23","23","36","21","20","42","22","38","22","37","36","38","34","30","25","35"
"83","Maschi","2","2","7","5","6","15","7","6","12","6","15","6","14","10","19","14","9","8"
"83","Femmine","12","17","18","17","14","18","12","12","27","16","22","16","19","23","19","19","19","14"
"83","Totale","14","19","25","22","20","33","19","18","39","22","37","22","33","33","38","33","28","22"
"84","Maschi","2","2","6","7","5","5","11","6","5","11","4","14","5","13","10","19","11","7"
"84","Femmine","9","12","16","16","16","14","16","9","12","24","15","21","15","13","20","16","18","18"
"84","Totale","11","14","22","23","21","19","27","15","17","35","19","35","20","26","30","35","29","25"
"85","Maschi","8","2","2","6","6","6","6","10","4","5","11","4","11","5","12","10","17","10"
"85","Femmine","10","9","12","16","13","14","11","16","10","11","24","16","22","14","12","19","16","19"
"85","Totale","18","11","14","22","19","20","17","26","14","16","35","20","33","19","24","29","33","29"
"86","Maschi","6","8","2","2","6","6","6","8","9","5","4","8","2","11","5","12","5","16"
"86","Femmine","15","10","8","12","16","13","14","11","16","9","10","24","13","23","13","12","20","16"
"86","Totale","21","18","10","14","22","19","20","19","25","14","14","32","15","34","18","24","25","32"
"87","Maschi","6","6","8","2","1","6","7","5","6","7","4","4","8","4","10","5","11","5"
"87","Femmine","13","13","10","8","13","14","12","11","10","14","8","10","23","12","21","12","11","17"
"87","Totale","19","19","18","10","14","20","19","16","16","21","12","14","31","16","31","17","22","22"
"88","Maschi","1","6","6","7","2","1","6","5","3","6","6","4","4","7","3","9","3","9"
"88","Femmine","6","12","11","9","7","13","13","9","10","9","12","7","10","22","11","20","14","11"
"88","Totale","7","18","17","16","9","14","19","14","13","15","18","11","14","29","14","29","17","20"
"89","Maschi","2","0","6","4","3","2","0","5","4","2","5","6","3","4","7","3","7","3"
"89","Femmine","3","2","8","9","9","7","13","13","7","11","10","10","7","11","21","12","17","14"
"89","Totale","5","2","14","13","12","9","13","18","11","13","15","16","10","15","28","15","24","17"
"90","Maschi","5","2","0","4","3","2","2","0","5","3","2","4","7","2","4","6","2","6"
"90","Femmine","8","3","0","5","7","4","6","10","11","8","10","9","7","6","10","20","8","17"
"90","Totale","13","5","0","9","10","6","8","10","16","11","12","13","14","8","14","26","10","23"
"91","Maschi","1","5","1","0","4","2","1","2","0","3","3","2","3","5","2","4","6","2"
"91","Femmine","5","6","1","0","5","5","4","6","8","9","5","7","10","9","6","9","19","9"
"91","Totale","6","11","2","0","9","7","5","8","8","12","8","9","13","14","8","13","25","11"
"92","Maschi","2","1","5","1","1","4","2","1","2","1","3","2","2","2","2","1","3","3"
"92","Femmine","4","3","4","0","1","6","3","4","6","8","8","1","4","7","9","5","8","17"
"92","Totale","6","4","9","1","2","10","5","5","8","9","11","3","6","9","11","6","11","20"
"93","Maschi","1","2","1","4","1","1","3","2","1","2","0","2","2","2","2","2","1","0"
"93","Femmine","3","4","3","4","0","1","1","1","4","2","3","5","1","4","5","9","6","7"
"93","Totale","4","6","4","8","1","2","4","3","5","4","3","7","3","6","7","11","7","7"
"94","Maschi","0","0","1","1","2","1","1","3","2","1","2","0","1","2","2","2","2","1"
"94","Femmine","1","3","2","0","4","1","1","0","2","3","1","3","5","1","3","4","8","2"
"94","Totale","1","3","3","1","6","2","2","3","4","4","3","3","6","3","5","6","10","3"
"95","Maschi","0","0","0","1","1","1","1","1","1","1","1","1","0","0","2","1","2","0"
"95","Femmine","3","1","3","1","0","4","1","0","0","3","2","1","4","2","0","2","1","6"
"95","Totale","3","1","3","2","1","5","2","1","1","4","3","2","4","2","2","3","3","6"
