"Età","Sesso","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019"
"93","Totale","1","1","2","0","3","0","0","1","2","0","0","1","2","3","2","4","3","6"
"94","Maschi","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","2","0"
"94","Femmine","0","1","1","2","0","2","0","0","1","0","0","0","1","1","2","2","1","1"
"94","Totale","0","1","1","2","0","2","0","0","1","0","0","0","1","2","3","2","3","1"
"95","Maschi","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1"
"95","Femmine","0","0","1","1","2","0","2","0","0","1","0","0","0","1","1","2","2","1"
"95","Totale","0","0","1","1","2","0","2","0","0","1","0","0","0","1","2","2","2","2"
"96","Maschi","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"96","Femmine","0","0","0","1","1","0","0","0","0","0","1","0","0","0","0","1","2","2"
"96","Totale","0","0","0","1","1","0","0","0","0","0","1","0","0","0","0","2","2","2"
"97","Maschi","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"97","Femmine","0","0","0","0","1","1","0","0","0","0","0","1","0","0","0","0","0","1"
"97","Totale","0","0","0","0","1","1","0","0","0","0","0","1","0","0","0","0","1","1"
"98","Maschi","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"98","Femmine","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"98","Totale","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1"
"99","Maschi","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"99","Femmine","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"99","Totale","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"100 e oltre","Maschi","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100 e oltre","Femmine","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100 e oltre","Totale","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Totale","Maschi","580","599","588","590","604","602","631","619","621","633","625","632","613","597","592","577","570","563"
