"Età","Sesso","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019"
"87","Femmine","212","189","150","121","120","145","198","231","284","250","262","283","254","289","277","294","298","323"
"87","Totale","266","260","200","174","166","199","300","339","391","378","389","393","370","408","401","451","452","478"
"88","Maschi","54","44","58","41","42","44","46","89","99","88","112","107","93","97","103","106","140","136"
"88","Femmine","173","187","158","133","104","113","136","169","205","244","221","237","254","233","267","260","271","275"
"88","Totale","227","231","216","174","146","157","182","258","304","332","333","344","347","330","370","366","411","411"
"89","Maschi","56","47","37","46","31","36","33","39","72","80","81","95","90","79","76","89","88","121"
"89","Femmine","140","148","165","136","116","88","101","123","152","185","214","198","210","226","206","243","230","240"
"89","Totale","196","195","202","182","147","124","134","162","224","265","295","293","300","305","282","332","318","361"
"90","Maschi","31","47","34","30","37","28","32","27","34","52","71","63","80","77","67","64","75","71"
"90","Femmine","121","119","130","141","114","102","86","93","107","138","160","180","172","189","198","179","219","202"
"90","Totale","152","166","164","171","151","130","118","120","141","190","231","243","252","266","265","243","294","273"
"91","Maschi","34","29","38","25","24","32","24","28","19","24","38","56","54","66","62","56","56","61"
"91","Femmine","98","101","103","108","126","104","94","72","80","90","115","137","158","149","171","178","156","185"
"91","Totale","132","130","141","133","150","136","118","100","99","114","153","193","212","215","233","234","212","246"
"92","Maschi","24","29","21","30","16","16","25","18","22","13","20","28","46","47","49","52","43","48"
"92","Femmine","75","81","79","84","85","108","86","79","59","67","77","93","112","134","115","148","152","131"
"92","Totale","99","110","100","114","101","124","111","97","81","80","97","121","158","181","164","200","195","179"
"93","Maschi","14","20","25","18","20","12","8","17","10","18","10","15","23","33","37","42","37","38"
"93","Femmine","50","60","64","60","66","71","82","72","66","47","54","70","79","89","101","87","137","136"
"93","Totale","64","80","89","78","86","83","90","89","76","65","64","85","102","122","138","129","174","174"
"94","Maschi","11","9","15","18","14","18","11","7","12","9","15","10","14","16","25","27","35","29"
"94","Femmine","46","35","31","51","44","52","60","70","60","56","42","42","57","65","68","83","74","112"
"94","Totale","57","44","46","69","58","70","71","77","72","65","57","52","71","81","93","110","109","141"
"95","Maschi","6","11","6","10","14","12","12","10","6","12","8","9","5","9","8","19","26","25"
"95","Femmine","28","33","26","21","33","38","35","42","50","48","43","31","33","44","50","50","63","62"
"95","Totale","34","44","32","31","47","50","47","52","56","60","51","40","38","53","58","69","89","87"
"96","Maschi","4","6","8","5","7","6","9","9","4","1","10","8","5","3","7","8","12","18"
"96","Femmine","31","19","28","21","16","24","33","29","25","39","36","34","26","25","38","38","37","49"
"96","Totale","35","25","36","26","23","30","42","38","29","40","46","42","31","28","45","46","49","67"
"97","Maschi","1","1","3","8","3","5","2","8","4","5","1","7","5","4","1","6","6","9"
"97","Femmine","22","23","12","20","15","13","22","24","23","18","34","28","23","20","18","32","33","32"
"97","Totale","23","24","15","28","18","18","24","32","27","23","35","35","28","24","19","38","39","41"
"98","Maschi","0","0","2","0","6","1","4","2","7","1","4","0","3","4","2","0","4","5"
"98","Femmine","7","16","15","6","15","11","9","14","15","19","15","23","20","17","11","12","21","26"
"98","Totale","7","16","17","6","21","12","13","16","22","20","19","23","23","21","13","12","25","31"
