"Year","Month","mean_temperature","mean_precipitation_sum","mean_precipitation_hours","mean_windspeed_10m_max","mean_radiation_sum","count_highwind","Station"
2011,6,20.21,3.75666666666667,5.76666666666667,8.66,21.0353333333333,2.1,5710
2011,7,21.4516129032258,3.25483870967742,3.64516129032258,10.8935483870968,22.3258064516129,2.45161290322581,5710
2011,8,23.941935483871,1.83225806451613,1.93548387096774,9.39677419354839,20.7393548387097,2.29032258064516,5710
2011,9,20.4133333333333,4.14,2.6,8.13333333333333,14.6283333333333,2.06666666666667,5710
2011,10,13.1387096774194,2.52258064516129,2,9.81935483870968,10.3948387096774,2.29032258064516,5710
2012,5,16,3.99677419354839,4.45161290322581,11.858064516129,20.6703225806452,2.54838709677419,5710
2012,6,21.1166666666667,3.49,3.4,10.4833333333333,22.2313333333333,2.36666666666667,5710
2012,7,23.5354838709677,1.25483870967742,2.48387096774194,10.1612903225806,23.611935483871,2.38709677419355,5710
2012,8,24.8548387096774,1.60322580645161,2.25806451612903,10.2129032258065,19.6012903225806,2.32258064516129,5710
2012,9,18.7466666666667,3.96333333333333,5.26666666666667,10.77,13.536,2.5,5710
2012,10,13.3741935483871,4.51612903225806,5.48387096774194,9.8,8.01258064516129,2.32258064516129,5710
2013,5,14.6322580645161,6.56451612903226,7.7741935483871,10.8290322580645,19.508064516129,2.41935483870968,5710
2013,6,19.79,1.71666666666667,2.06666666666667,10.2166666666667,23.8553333333333,2.3,5710
2013,7,24.4935483870968,2.3258064516129,2.19354838709677,10.1354838709677,23.1045161290323,2.32258064516129,5710
2013,8,23.0161290322581,4.52903225806452,2.87096774193548,9.71935483870968,20.4429032258065,2.2258064516129,5710
2013,9,18.5533333333333,1.62,2.86666666666667,9.64333333333333,14.8143333333333,2.26666666666667,5710
2013,10,14.1677419354839,5.96774193548387,7.90322580645161,9.61935483870968,6.26258064516129,2.16129032258065,5710
2014,5,16.2548387096774,1.69354838709677,3,11.3290322580645,21.8564516129032,2.35483870967742,5710
2014,6,21.6,3.67333333333333,3.76666666666667,10.2966666666667,22.643,2.3,5710
2014,7,21.0290322580645,6.20967741935484,6.61290322580645,9.22258064516129,20.7087096774194,2.12903225806452,5710
2014,8,20.0677419354839,6.11290322580645,8.12903225806452,8.82258064516129,16.9803225806452,2.19354838709677,5710
2014,9,18.1533333333333,1.83,3.46666666666667,10.0466666666667,15.1903333333333,2.26666666666667,5710
2014,10,14.9516129032258,4.4258064516129,5.06451612903226,9.81935483870968,8.32161290322581,2.16129032258065,5710
2015,5,17.3645161290323,3.91935483870968,5.61290322580645,11,20.3590322580645,2.35483870967742,5710
2015,6,21.4766666666667,2.92,4.4,10.2166666666667,22.9286666666667,2.36666666666667,5710
2015,7,26.7612903225806,1.59677419354839,2.96774193548387,10.9258064516129,22.6358064516129,2.51612903225806,5710
2015,8,23.6516129032258,3.41612903225806,3.38709677419355,9.3,18.9535483870968,2.19354838709677,5710
2015,9,17.6366666666667,4.73333333333333,4.16666666666667,11.4366666666667,12.9616666666667,2.53333333333333,5710
2015,10,12.9,5.86129032258065,5.7741935483871,8.16774193548387,8.80612903225806,2.09677419354839,5710
2016,5,15.4741935483871,5.89032258064516,6.48387096774194,11.5451612903226,20.0209677419355,2.58064516129032,5710
2016,6,19.9233333333333,5.15333333333333,6.13333333333333,9.34666666666667,22.8913333333333,2.2,5710
2016,7,23.4451612903226,2.17096774193548,2.32258064516129,10.2838709677419,22.9238709677419,2.32258064516129,5710
2016,8,22.3677419354839,3.35483870967742,2.96774193548387,9.28387096774193,20.8467741935484,2.2258064516129,5710
2016,9,20.28,1.91333333333333,1.9,9.52333333333333,15.875,2.2,5710
2016,10,12.358064516129,3.9258064516129,5.29032258064516,9.55483870967742,8.13161290322581,2.29032258064516,5710
2017,5,17.5322580645161,3.69677419354839,4.74193548387097,14.3612903225806,20.7835483870968,2.83870967741935,5710
2017,6,23.3833333333333,7.64333333333333,4.5,16.2533333333333,23.049,3.2,5710
2017,7,23.3387096774194,2.67741935483871,1.93548387096774,13.5032258064516,23.4087096774194,2.90322580645161,5710
2017,8,24.3193548387097,1.61935483870968,1.58064516129032,12.9322580645161,20.868064516129,2.64516129032258,5710
2017,9,17.32,4.70666666666667,4.43333333333333,14.1533333333333,13.9783333333333,2.86666666666667,5710
2017,10,14.8322580645161,0.3,1,13.0387096774194,11.0903225806452,2.67741935483871,5710
2018,5,17.4548387096774,6.81612903225806,7.7741935483871,12.4161290322581,18.1054838709677,2.70967741935484,5710
2018,6,21.6466666666667,2.29333333333333,3.3,13.68,23.3493333333333,2.86666666666667,5710
2018,7,24.0838709677419,5.00645161290323,4.03225806451613,13.3741935483871,22.2877419354839,2.67741935483871,5710
2018,8,24.7290322580645,3.3258064516129,3.29032258064516,12.7064516129032,19.3783870967742,2.67741935483871,5710
2018,9,20.39,1.96333333333333,3.7,10.8566666666667,15.748,2.36666666666667,5710
2018,10,15.6032258064516,5.36774193548387,5.45161290322581,16.7612903225806,9.72322580645161,3.09677419354839,5710
2019,5,14.4064516129032,4.75483870967742,7.32258064516129,14.6645161290323,17.6406451612903,2.87096774193548,5710
2019,6,23.36,4.18333333333333,3.16666666666667,13.7566666666667,24.4933333333333,2.9,5710
2019,7,25.5322580645161,2.90322580645161,2.54838709677419,15.0064516129032,22.6296774193548,2.96774193548387,5710
2019,8,24.1225806451613,4.37741935483871,4.29032258064516,13.9483870967742,19.1125806451613,3,5710
2019,9,19.41,5.12,4.13333333333333,12.3933333333333,14.9546666666667,2.56666666666667,5710
2019,10,15.2096774193548,5.32903225806452,6.35483870967742,13.9774193548387,8.88741935483871,2.74193548387097,5710
2020,5,18.0677419354839,3.71290322580645,4.96774193548387,16.6193548387097,20.9367741935484,3.16129032258065,5710
2020,6,20.4466666666667,5.38,5.36666666666667,12.87,21.8403333333333,2.7,5710
2020,7,24.1870967741935,2.95806451612903,2.67741935483871,13.558064516129,23.6935483870968,2.80645161290323,5710
2020,8,24.0677419354839,6.46129032258064,4.06451612903226,13.4258064516129,19.7370967741935,2.80645161290323,5710
2020,9,19.3733333333333,4.18666666666667,4.36666666666667,11.73,15.1516666666667,2.5,5710
2020,10,12.5258064516129,6.17096774193548,6.64516129032258,12.8,8.47451612903226,2.54838709677419,5710
2021,5,15.4548387096774,3.39032258064516,5.25806451612903,16.6903225806452,19.9261290322581,3.2258064516129,5710
2021,6,23.6833333333333,0.916666666666667,1.63333333333333,14.8733333333333,24.1276666666667,3.03333333333333,5710
2021,7,23.1774193548387,8.29032258064516,4.74193548387097,14.1064516129032,21.6148387096774,3,5710
2021,8,23.0193548387097,3.01290322580645,3.45161290322581,13.4870967741935,20.1196774193548,2.83870967741935,5710
2021,9,20.5133333333333,3.53,3.36666666666667,11.2733333333333,14.6793333333333,2.4,5710
2021,10,12.6741935483871,2.50322580645161,2.64516129032258,12.2967741935484,9.59741935483871,2.48387096774194,5710
2022,5,19.8064516129032,2.6258064516129,4.06451612903226,15.1612903225806,21.0990322580645,3.06451612903226,5710
2022,6,24.64,2.55333333333333,2.16666666666667,16.2833333333333,23.84,3.13333333333333,5710
2022,7,27.8935483870968,1.68387096774194,1.12903225806452,16.5322580645161,24.3809677419355,3.2258064516129,5710
2022,8,25.1354838709677,3.1741935483871,2.06451612903226,15.1,20.6664516129032,3.06451612903226,5710
2022,9,19.1233333333333,5.66333333333333,4.2,13.9833333333333,14.6016666666667,2.9,5710
2022,10,16.3870967741935,3.71935483870968,3.16129032258065,10.5,9.9741935483871,2.41935483870968,5710
2010,5,15.0774193548387,5.36129032258065,6.83870967741935,10.3225806451613,19.381935483871,2.38709677419355,17297
2010,6,19.8966666666667,3.81666666666667,4.46666666666667,9.61333333333333,21.4206666666667,2.23333333333333,17297
2010,7,23.6903225806452,2.3,3.19354838709677,9.08387096774194,23.2932258064516,2.16129032258065,17297
2010,8,20.4096774193548,5.96774193548387,4.64516129032258,8.93870967741936,18.1812903225806,2.12903225806452,17297
2010,9,16.5633333333333,6.90333333333333,5.56666666666667,8.02666666666667,13.7186666666667,2,17297
2010,10,11.2,4.8741935483871,4.16129032258065,8.87741935483871,8.19870967741936,2.16129032258065,17297
2011,5,17.8129032258065,1.71612903225806,2.09677419354839,9.93225806451613,22.7812903225806,2.2258064516129,17297
2011,6,19.5566666666667,5.27333333333333,7.2,8.29333333333333,20.6823333333333,1.96666666666667,17297
2011,7,20.5387096774194,3.88709677419355,5.09677419354839,9.17741935483871,22.0709677419355,2.16129032258065,17297
2011,8,22.8193548387097,1.74193548387097,1.90322580645161,7.66129032258065,20.4787096774194,2,17297
2011,9,19.6733333333333,4.35333333333333,3,7.21666666666667,14.743,2,17297
2011,10,12.6483870967742,2.93548387096774,2.54838709677419,8.38709677419355,10.6606451612903,2.09677419354839,17297
2012,5,15.4709677419355,4.79677419354839,5,9.8258064516129,20.6767741935484,2.2258064516129,17297
2012,6,20.4833333333333,2.85,2.96666666666667,8.85666666666667,22.3533333333333,2.16666666666667,17297
2012,7,22.7645161290323,1.80322580645161,2.7741935483871,9.0258064516129,23.1809677419355,2.16129032258065,17297
2012,8,23.8709677419355,2.04838709677419,2.38709677419355,9.31290322580645,19.5032258064516,2.19354838709677,17297
2012,9,18.07,4.19666666666667,5.46666666666667,7.95,13.269,2.1,17297
2012,10,13.0258064516129,3.40967741935484,5.25806451612903,8.84193548387097,8.34032258064516,2.12903225806452,17297
2013,5,14.0967741935484,6.50967741935484,7.06451612903226,10.358064516129,18.8754838709677,2.29032258064516,17297
2013,6,19.0566666666667,2.72666666666667,3.6,8.62333333333333,23.4206666666667,2.1,17297
2013,7,23.1935483870968,1.39032258064516,2.25806451612903,8.28709677419355,22.7951612903226,2.03225806451613,17297
2013,8,22.5935483870968,4.16774193548387,3,8.35483870967742,20.0970967741935,2,17297
2013,9,18.03,2.09,3.3,9.05666666666667,14.987,2.06666666666667,17297
2013,10,13.7806451612903,5.9741935483871,7,8.28709677419355,6.72677419354839,1.96774193548387,17297
2014,5,15.5903225806452,1.83548387096774,2.83870967741935,9.62258064516129,21.7409677419355,2.25806451612903,17297
2014,6,20.9366666666667,2.47,3.2,9.13,22.3836666666667,2.2,17297
2014,7,20.5032258064516,9.39032258064516,7.12903225806452,8.26451612903226,19.751935483871,2.09677419354839,17297
2014,8,19.5806451612903,4.76451612903226,7.90322580645161,7.95161290322581,16.8122580645161,2.03225806451613,17297
2014,9,17.6733333333333,1.46666666666667,2.8,7.96333333333333,15.227,2.03333333333333,17297
2014,10,14.6161290322581,3.58064516129032,3.61290322580645,8.05161290322581,8.84064516129032,2.06451612903226,17297
2015,5,17.0483870967742,3.18064516129032,4.80645161290323,9.35483870967742,19.6748387096774,2.16129032258065,17297
2015,6,20.93,3.37,4.26666666666667,9.75,22.5656666666667,2.36666666666667,17297
2015,7,25.8290322580645,0.909677419354839,2.61290322580645,10.2193548387097,22.4309677419355,2.32258064516129,17297
2015,8,23.3451612903226,2.06451612903226,2.58064516129032,8.29032258064516,19.0851612903226,2.03225806451613,17297
2015,9,17.37,3.26666666666667,3.6,9.34,13.0446666666667,2.13333333333333,17297
2015,10,12.5483870967742,4.37096774193548,5.90322580645161,7.88387096774194,8.82,2.06451612903226,17297
2016,5,15.1225806451613,5.73870967741936,6.67741935483871,9.84193548387097,20.001935483871,2.32258064516129,17297
2016,6,19.4133333333333,4.50666666666667,6.16666666666667,8,22.243,1.96666666666667,17297
2016,7,22.8774193548387,1.55483870967742,2.48387096774194,8.58064516129032,22.7461290322581,2.09677419354839,17297
2016,8,21.8129032258065,3.76129032258065,3.80645161290323,8.23225806451613,20.1561290322581,2,17297
2016,9,19.6833333333333,1.78333333333333,1.8,8.16,15.5596666666667,2,17297
2016,10,12.0903225806452,2.94516129032258,5.38709677419355,8.16451612903226,8.31741935483871,2.03225806451613,17297
2017,5,16.8161290322581,3.68709677419355,4.93548387096774,13.2161290322581,20.5067741935484,2.70967741935484,17297
2017,6,22.1266666666667,7.96333333333333,4.3,13.7933333333333,22.7326666666667,2.83333333333333,17297
2017,7,22.3903225806452,4.4,3.16129032258065,12.7322580645161,23.4987096774194,2.64516129032258,17297
2017,8,23.2322580645161,2.8258064516129,2.32258064516129,13.7516129032258,20.728064516129,2.83870967741935,17297
2017,9,16.0766666666667,6.24666666666667,5.33333333333333,11.3233333333333,13.5743333333333,2.43333333333333,17297
2017,10,13.2903225806452,0.283870967741935,0.709677419354839,10.9516129032258,11.1035483870968,2.41935483870968,17297
2018,5,16.8741935483871,6.57741935483871,8.25806451612903,12.2225806451613,17.8641935483871,2.61290322580645,17297
2018,6,20.82,2.85,5.06666666666667,12.3366666666667,22.787,2.66666666666667,17297
2018,7,23.0193548387097,4.52258064516129,4.7741935483871,12.2032258064516,22.0335483870968,2.61290322580645,17297
2018,8,23.758064516129,4.23225806451613,4.09677419354839,12.1870967741935,19.3458064516129,2.61290322580645,17297
2018,9,19.2033333333333,3.47666666666667,4.13333333333333,10.83,15.2433333333333,2.36666666666667,17297
2018,10,14.8967741935484,5.66129032258065,4.64516129032258,13.9387096774194,9.70709677419355,2.67741935483871,17297
2019,5,13.6935483870968,4.48709677419355,8.38709677419355,12.0870967741935,16.8493548387097,2.64516129032258,17297
2019,6,22.3366666666667,4.58,3.46666666666667,13.36,24.1573333333333,2.73333333333333,17297
2019,7,24.2612903225806,3.0258064516129,3.09677419354839,12.6516129032258,22.0354838709677,2.61290322580645,17297
2019,8,23.4935483870968,6.79354838709677,4.58064516129032,12.9161290322581,18.8832258064516,2.70967741935484,17297
2019,9,18.5,4.26666666666667,3.73333333333333,10.9066666666667,14.3643333333333,2.36666666666667,17297
2019,10,14.5967741935484,5.15806451612903,5.96774193548387,11.0741935483871,8.8641935483871,2.41935483870968,17297
2020,5,16.9290322580645,4.30322580645161,6.09677419354839,14.1838709677419,20.5822580645161,2.90322580645161,17297
2020,6,19.4233333333333,7.12666666666667,6.53333333333333,12.32,21.8686666666667,2.66666666666667,17297
2020,7,22.9096774193548,3.12903225806452,3.51612903225806,11.6967741935484,23.1567741935484,2.45161290322581,17297
2020,8,22.9161290322581,6.26451612903226,4.48387096774194,12.4612903225806,19.181935483871,2.61290322580645,17297
2020,9,18.3933333333333,4.87333333333333,4.2,11.8833333333333,14.7536666666667,2.43333333333333,17297
2020,10,11.8064516129032,6.34516129032258,5.7741935483871,12.9064516129032,8.70322580645161,2.54838709677419,17297
2021,5,14.6806451612903,4.79032258064516,5.7741935483871,13.5645161290323,19.7654838709677,2.74193548387097,17297
2021,6,22.45,1.25666666666667,1.96666666666667,12.9466666666667,24.025,2.7,17297
2021,7,22.4129032258065,9.69354838709677,5.19354838709677,13.9193548387097,21.4361290322581,2.90322580645161,17297
2021,8,21.6612903225806,3.33548387096774,3.87096774193548,12.5967741935484,19.5845161290323,2.67741935483871,17297
2021,9,19.4866666666667,3.70666666666667,3.4,11.4333333333333,14.5973333333333,2.46666666666667,17297
2021,10,11.9967741935484,2.35161290322581,2.80645161290323,10.2677419354839,9.54032258064516,2.25806451612903,17297
2022,5,18.8677419354839,3.23548387096774,4.7741935483871,13.5258064516129,21.0364516129032,2.90322580645161,17297
2022,6,23.9466666666667,4.42666666666667,2.53333333333333,15.1433333333333,23.713,3.06666666666667,17297
2022,7,27.2645161290323,2.2,1.12903225806452,15.8225806451613,24.371935483871,3.16129032258065,17297
2022,8,24.6225806451613,3.01935483870968,2.16129032258065,14.8677419354839,20.6154838709677,3.06451612903226,17297
2022,9,18.09,5.47333333333333,4.46666666666667,13.1766666666667,14.5736666666667,2.86666666666667,17297
2022,10,15.9741935483871,3.7,2.74193548387097,10.6129032258065,10.0845161290323,2.25806451612903,17297
2010,5,16.5451612903226,5.54838709677419,6.83870967741935,11.7096774193548,19.8003225806452,2.54838709677419,12020
2010,6,21.4966666666667,4.09333333333333,4.06666666666667,10.6766666666667,22.069,2.4,12020
2010,7,25.5290322580645,1.64193548387097,1.83870967741935,10.0870967741935,23.8929032258065,2.29032258064516,12020
2010,8,22.2838709677419,5.36451612903226,3.90322580645161,10.441935483871,18.6193548387097,2.45161290322581,12020
2010,9,18.13,5.29333333333333,5,9.99,14.174,2.33333333333333,12020
2010,10,12.158064516129,5.14838709677419,4.2258064516129,11.2193548387097,8.35,2.45161290322581,12020
2011,5,19.658064516129,1.39032258064516,1.51612903225806,11.8225806451613,23.6470967741935,2.54838709677419,12020
2011,6,21.33,5.30666666666667,7.2,9.53333333333333,21.491,2.2,12020
2011,7,22.6548387096774,2.4,3.58064516129032,10.6225806451613,22.5809677419355,2.38709677419355,12020
2011,8,25.7709677419355,1.15161290322581,1.25806451612903,8.60645161290323,21.3783870967742,2.12903225806452,12020
2011,9,22.1133333333333,3.31,2.73333333333333,8.26666666666667,15.3006666666667,2.06666666666667,12020
2011,10,14.1741935483871,2.58064516129032,1.87096774193548,10.5709677419355,10.8503225806452,2.32258064516129,12020
2012,5,17.2225806451613,4.05161290322581,4.25806451612903,11.541935483871,21.0687096774194,2.54838709677419,12020
2012,6,23.33,1.60333333333333,2.06666666666667,10.71,23.1036666666667,2.36666666666667,12020
2012,7,25.9806451612903,1.36451612903226,1.93548387096774,11.1677419354839,23.6806451612903,2.45161290322581,12020
2012,8,27.4,1.8741935483871,1.80645161290323,11.3387096774194,20.4025806451613,2.45161290322581,12020
2012,9,19.41,4.38666666666667,5.33333333333333,9.58,13.5566666666667,2.26666666666667,12020
2012,10,14.3903225806452,3.28387096774194,4.80645161290323,10.4096774193548,8.25322580645161,2.41935483870968,12020
2013,5,15.7548387096774,6.18709677419355,6.70967741935484,11.5935483870968,19.4522580645161,2.51612903225806,12020
2013,6,20.6366666666667,2.61333333333333,3,9.34,24.1426666666667,2.16666666666667,12020
2013,7,25.341935483871,0.967741935483871,1.61290322580645,9.26774193548387,23.9745161290323,2.29032258064516,12020
2013,8,24.7387096774194,3.06129032258065,2.58064516129032,9.79677419354839,20.7987096774194,2.25806451612903,12020
2013,9,20.0733333333333,2.07,2.26666666666667,10.21,15.07,2.26666666666667,12020
2013,10,15.0967741935484,5.09354838709677,5.7741935483871,10.6612903225806,6.93935483870968,2.38709677419355,12020
2014,5,17.2483870967742,1.69354838709677,2.48387096774194,10.9967741935484,22.3393548387097,2.38709677419355,12020
2014,6,22.7133333333333,2.52,2.83333333333333,10.4333333333333,23.095,2.33333333333333,12020
2014,7,22.2,8.84838709677419,5.96774193548387,9.41935483870968,20.2977419354839,2.12903225806452,12020
2014,8,21.4903225806452,3.78064516129032,5.74193548387097,9.08387096774194,17.518064516129,2.2258064516129,12020
2014,9,19.2766666666667,1.03,2.43333333333333,9.49666666666667,15.1636666666667,2.2,12020
2014,10,15.7548387096774,3.21290322580645,3.35483870967742,9.81935483870968,8.9358064516129,2.25806451612903,12020
2015,5,18.6096774193548,3.18064516129032,4.03225806451613,10.8548387096774,20.2574193548387,2.41935483870968,12020
2015,6,22.6233333333333,2.66,2.9,11.2233333333333,23.2993333333333,2.5,12020
2015,7,28.3483870967742,0.645161290322581,1.70967741935484,11.2032258064516,23.3506451612903,2.45161290322581,12020
2015,8,25.3903225806452,1.96129032258065,2.74193548387097,9.52903225806452,19.6554838709677,2.25806451612903,12020
2015,9,19.69,2.38,2.96666666666667,12.4066666666667,13.957,2.66666666666667,12020
2015,10,13.9838709677419,3.59032258064516,4.7741935483871,10.3096774193548,8.70129032258065,2.32258064516129,12020
2016,5,16.6935483870968,4.86129032258065,5.80645161290323,11.5193548387097,20.5567741935484,2.51612903225806,12020
2016,6,21.42,3.74,5.1,9.08333333333333,22.9743333333333,2.1,12020
2016,7,25.5870967741935,1.26774193548387,2.35483870967742,10.2354838709677,23.5990322580645,2.25806451612903,12020
2016,8,24.0774193548387,3.71612903225806,2.83870967741935,9.95161290322581,20.9054838709677,2.32258064516129,12020
2016,9,21.8433333333333,2.22,1.63333333333333,9.12333333333333,16.1076666666667,2.2,12020
2016,10,13.1806451612903,2.88064516129032,5,10.4935483870968,8.30870967741935,2.35483870967742,12020
2017,5,18.9870967741935,2.73225806451613,3.93548387096774,15.0225806451613,21.0893548387097,3.06451612903226,12020
2017,6,25.3533333333333,1.39,2.1,16.4633333333333,23.3916666666667,3.2,12020
2017,7,25.9645161290323,1.90645161290323,2,14.641935483871,23.5751612903226,2.93548387096774,12020
2017,8,26.8741935483871,1.16451612903226,1.35483870967742,15.6709677419355,21.2467741935484,3.19354838709677,12020
2017,9,18.0033333333333,3.66333333333333,4.16666666666667,13.77,14.1756666666667,2.83333333333333,12020
2017,10,14.8451612903226,0.254838709677419,0.67741935483871,11.5161290322581,10.6703225806452,2.48387096774194,12020
2018,5,18.1225806451613,5.56774193548387,6.93548387096774,12.5225806451613,18.6864516129032,2.58064516129032,12020
2018,6,22.2533333333333,2.31,2.5,12.4433333333333,23.9986666666667,2.63333333333333,12020
2018,7,25.3322580645161,3.31935483870968,2.80645161290323,13.7870967741935,22.5261290322581,2.83870967741935,12020
2018,8,25.6645161290323,3.14838709677419,2.41935483870968,12.4612903225806,20.06,2.54838709677419,12020
2018,9,20.7833333333333,4.71333333333333,3.3,11.14,16.099,2.46666666666667,12020
2018,10,15.8032258064516,2.69032258064516,3.41935483870968,15.3451612903226,10.1190322580645,2.87096774193548,12020
2019,5,14.7838709677419,6.24516129032258,8.96774193548387,13.6322580645161,16.8629032258065,2.87096774193548,12020
2019,6,24.5566666666667,2.33333333333333,1.36666666666667,14.6266666666667,25.8776666666667,2.96666666666667,12020
2019,7,26.1129032258065,3.22258064516129,2.32258064516129,13.2967741935484,22.6812903225806,2.74193548387097,12020
2019,8,25.6322580645161,1.80645161290323,2.41935483870968,13.8741935483871,20.1561290322581,2.83870967741935,12020
2019,9,20.0766666666667,3.72666666666667,3.7,12.1366666666667,15.246,2.56666666666667,12020
2019,10,15.9516129032258,3.73225806451613,4.03225806451613,12.6483870967742,9.15258064516129,2.58064516129032,12020
2020,5,19.2161290322581,2.20645161290323,3.74193548387097,16.7354838709677,21.1745161290323,3.29032258064516,12020
2020,6,21.63,4.1,4.06666666666667,13.7533333333333,22.8593333333333,2.8,12020
2020,7,24.9903225806452,2.06451612903226,1.96774193548387,14.0677419354839,24.3496774193548,2.90322580645161,12020
2020,8,25.0645161290323,4.19032258064516,2.70967741935484,13.141935483871,19.98,2.7741935483871,12020
2020,9,20.8033333333333,2.38,3,12.6133333333333,15.8113333333333,2.6,12020
2020,10,13.3064516129032,5.61290322580645,5.54838709677419,12.4354838709677,9.16225806451613,2.58064516129032,12020
2021,5,16.5741935483871,3.47741935483871,3.7741935483871,17.2258064516129,20.7703225806452,3.38709677419355,12020
2021,6,25.0166666666667,0.553333333333333,1.13333333333333,14.59,24.4006666666667,2.96666666666667,12020
2021,7,25.3838709677419,4.94193548387097,3,15.3032258064516,22.4287096774194,2.90322580645161,12020
2021,8,24.1741935483871,1.53225806451613,2.19354838709677,13.7870967741935,20.64,2.7741935483871,12020
2021,9,20.9966666666667,3.06,2.13333333333333,11.4166666666667,15.993,2.46666666666667,12020
2021,10,13.2709677419355,1.3,1.64516129032258,12.2387096774194,9.97064516129032,2.48387096774194,12020
2022,5,20.2258064516129,2.17096774193548,2.80645161290323,14.0741935483871,21.3974193548387,2.96774193548387,12020
2022,6,24.9633333333333,2.21333333333333,1.8,14.9566666666667,24.1463333333333,3.03333333333333,12020
2022,7,27.9483870967742,0.296774193548387,0.354838709677419,15.7161290322581,24.9683870967742,3.12903225806452,12020
2022,8,25.4516129032258,2.13548387096774,1.93548387096774,14.0548387096774,20.8993548387097,2.90322580645161,12020
2022,9,19.6966666666667,3.08,2.96666666666667,14.7466666666667,15.1746666666667,2.93333333333333,12020
2022,10,16.9709677419355,1.45483870967742,1.16129032258065,10.7548387096774,10.4422580645161,2.32258064516129,12020
2010,5,15.7677419354839,3.17741935483871,3.48387096774194,13.9354838709677,19.4964516129032,2.80645161290323,9856
2010,6,20.9133333333333,2.65,2.9,12.2833333333333,22.4166666666667,2.56666666666667,9856
2010,7,25.6645161290323,0.629032258064516,1.12903225806452,12.5612903225806,24.1522580645161,2.70967741935484,9856
2010,8,22.0064516129032,3.55483870967742,3.12903225806452,12.9870967741935,18.3883870967742,2.80645161290323,9856
2010,9,18.1333333333333,2.18333333333333,3.2,9.54,14.6943333333333,2.2,9856
2010,10,11.7967741935484,4.31290322580645,4.70967741935484,10.7290322580645,7.99193548387097,2.41935483870968,9856
2011,5,18.5290322580645,0.712903225806452,0.741935483870968,12.0451612903226,23.5538709677419,2.58064516129032,9856
2011,6,20.4966666666667,3.20666666666667,4.23333333333333,11.3133333333333,21.1603333333333,2.46666666666667,9856
2011,7,22.1322580645161,1.30322580645161,1.96774193548387,13.8322580645161,22.3583870967742,2.80645161290323,9856
2011,8,25.3258064516129,0.329032258064516,0.67741935483871,11.8096774193548,21.771935483871,2.54838709677419,9856
2011,9,21.5,1.92,1.9,10.0766666666667,15.3043333333333,2.3,9856
2011,10,13.9548387096774,1.4741935483871,1.93548387096774,11.2451612903226,11.1222580645161,2.45161290322581,9856
2012,5,16.4258064516129,2.75806451612903,3.35483870967742,13.6451612903226,20.6248387096774,2.74193548387097,9856
2012,6,22.44,0.826666666666667,1.73333333333333,12.6266666666667,22.7593333333333,2.6,9856
2012,7,24.9322580645161,0.358064516129032,0.709677419354839,14.258064516129,23.8151612903226,3.03225806451613,9856
2012,8,26.3322580645161,0.809677419354839,1.32258064516129,11.0935483870968,20.1132258064516,2.51612903225806,9856
2012,9,18.7833333333333,3.54333333333333,5.26666666666667,10.9166666666667,13.4213333333333,2.43333333333333,9856
2012,10,13.9870967741935,2.74516129032258,4.29032258064516,10.3129032258065,7.84903225806452,2.32258064516129,9856
2013,5,14.8709677419355,4.48387096774194,4.35483870967742,14.1483870967742,19.5870967741935,2.80645161290323,9856
2013,6,19.72,0.946666666666667,1.23333333333333,12.1966666666667,24.124,2.63333333333333,9856
2013,7,24.4870967741935,1.10967741935484,1.19354838709677,11.4645161290323,23.1954838709677,2.45161290322581,9856
2013,8,23.8193548387097,1.16129032258065,1.80645161290323,10.4709677419355,21.018064516129,2.38709677419355,9856
2013,9,20.27,0.91,1.53333333333333,10.87,14.852,2.43333333333333,9856
2013,10,14.641935483871,3.7258064516129,7.54838709677419,9.84838709677419,6.67967741935484,2.35483870967742,9856
2014,5,16.0612903225806,0.806451612903226,1.74193548387097,13.5225806451613,21.6070967741935,2.74193548387097,9856
2014,6,21.4566666666667,1.75,2.5,12.43,22.452,2.56666666666667,9856
2014,7,22.0935483870968,3.2741935483871,3.80645161290323,9.89677419354839,21.081935483871,2.29032258064516,9856
2014,8,21.5161290322581,1.41290322580645,3.06451612903226,9.80645161290323,17.5893548387097,2.35483870967742,9856
2014,9,19.2666666666667,1.74666666666667,2.96666666666667,9.56,14.788,2.26666666666667,9856
2014,10,15.1935483870968,1.9258064516129,4.67741935483871,9.04193548387097,8.66516129032258,2.03225806451613,9856
2015,5,17.5290322580645,2.13548387096774,3.7741935483871,13.1064516129032,20.6238709677419,2.67741935483871,9856
2015,6,21.7366666666667,1.33333333333333,2.23333333333333,10.1,22.598,2.33333333333333,9856
2015,7,27.2935483870968,0.193548387096774,0.451612903225806,12.5096774193548,23.5748387096774,2.74193548387097,9856
2015,8,23.6290322580645,2.48709677419355,2.25806451612903,8.40322580645161,19.0216129032258,2.06451612903226,9856
2015,9,18.3033333333333,1.97666666666667,2.03333333333333,10.66,13.6443333333333,2.36666666666667,9856
2015,10,13.258064516129,2.69677419354839,4.83870967741935,9.41935483870968,8.54032258064516,2.35483870967742,9856
2016,5,15.7903225806452,2.42258064516129,4.09677419354839,13.7322580645161,19.6645161290323,2.80645161290323,9856
2016,6,21.1666666666667,0.976666666666667,2,11.5066666666667,22.9243333333333,2.5,9856
